,date,user,content,likecount,tag
178,2022-09-10 23:51:49+00:00,https://twitter.com/StockmoneyL, Klinger Oscillator reversal pattern confirmed once more Wonderful technical sign here for Bitcoin htt,380,1
179,2022-08-04 18:28:11+00:00,https://twitter.com/MartiniGuyYT, If you think is going to $10 000 You are wrong and you are not invited to the moon.,379,-1
180,2022-09-24 17:17:00+00:00,https://twitter.com/rovercrc, The most important Support to hold!,377,1
181,2022-09-15 17:49:42+00:00,https://twitter.com/Croesus_BTC, You don't have all the facts. Bitcoin is the most important catalyst for renewable energy in the world.,374,1
182,2022-08-05 22:28:54+00:00,https://twitter.com/digitalassetbuy, Speaking of cults. Hilarious he still thinks Bitcoin was created by a Libertarian in their bathrobe who just felt generous. Grown men will weep.,372,-1
183,2022-09-29 17:40:00+00:00,https://twitter.com/rovercrc, The bounces are getting weaker... is in great danger!,368,-1
184,2022-09-12 21:39:10+00:00,https://twitter.com/therationalroot, So far beautiful continuation off the lows in the 90 day change in Realized Price.,364,1
185,2022-08-12 21:54:25+00:00,https://twitter.com/Stansberry," Conventional critics and mainstream analysts don't get the crypto economy don't understand bitcoin and they hate volatility tells our He says ""Bitcoin is going to gradually demonetize gold over time. Watch now",364,-1
186,2022-09-22 22:04:16+00:00,https://twitter.com/LawrenceLepard, Dimon doesn't even know the difference between Bitcoin and crypto and he hates Bitcoin. Sorry Cantillonaire wrong answer. Defi is the fraud. Not,360,-1
187,2022-09-19 17:08:41+00:00,https://twitter.com/LayahHeilpern, Really excited to announce Ill be speaking at the conference in Amsterdam!! Whos going to be there? htt,358,1
188,2022-08-16 19:15:09+00:00,https://twitter.com/ajcartel_17, No need to say any names but Im proud of alot of you guys in the crypto space who are still here with me and that havent gave up Ive seen many come and go but only the strong will survive Crypto,358,1
189,2022-09-24 14:49:17+00:00,https://twitter.com/_R_I_C_C_O_, Something rather apt to always keep in mind. You cant stop things like Bitcoin. It will be everywhere and the world will have to readjust. World governments will have to readjust John McAfee Founder of McAfee,356,1
190,2022-09-21 20:07:13+00:00,https://twitter.com/AltcoinDailyio, I would love to go lower because I would buy more -- Jordan Belfort c. July 2021,356,1
191,2022-08-24 20:55:35+00:00,https://twitter.com/CCPool_Daniel, I can stay here all day everyday trading and be the happiest person in the world. I honestly love what I do so much it's a real joy to trade and share my knowledge and experience with you. I'm excited to wake up and repeat again tomorrow with you team,349,1
192,2022-09-17 18:51:14+00:00,https://twitter.com/BTCSeeker21, If you don't own the state will own YOU,346,1
193,2022-09-05 19:00:33+00:00,https://twitter.com/cryptojack, Im incredibly BULLISH on,346,1
194,2022-08-01 23:50:05+00:00,https://twitter.com/brian_trollz, This was Coinbase's plan for Bitcoin. Huge blocks an illusion of decentralization and a dependence on their APIs for app developers. They pivoted because Bitcoiner's wouldn't sacrifice Bitcoin's decentralization and robustness to subsidize their business model.,342,-1
195,2022-08-18 18:38:00+00:00,https://twitter.com/relai_app, You will own and you will be happy,342,1
196,2022-10-01 17:42:05+00:00,https://twitter.com/CryptoIRELAND1, No one can stop Its the best ever. There's never been anything like this. It's and combined There's nothing even close to its technology Absolutely nothing,341,1
197,2022-09-30 17:47:22+00:00,https://twitter.com/MartyBent, Bitcoin trading volume in the UK exploded earlier this week as the pound was faltering. Could this be a signal that people are beginning to wake up to the fact that bitcoin is the most attractive hedge against the fiat system?,337,1
198,2022-08-11 20:56:00+00:00,https://twitter.com/CoinMarketCap, Finally a good day for Bitcoin,336,1
199,2022-09-28 20:54:13+00:00,https://twitter.com/Cheguevoblin, There's a discussion to be had about whether it even makes sense to buy Bitcoin if you're a speculator 20k to 100k is a 5x 5x in 3 years? By legacy standards an excellent performance. plenty of liquidity. Relatively safe investment proposition but a 5x aint much to us,332,1
200,2022-08-29 17:35:37+00:00,https://twitter.com/PrinceAkeemNFT, This is the point I make when friends ask me what an or is backed by. I tell them scarcity demand &amp; provenance. I then ask them what a baseball card is backed by? Cardboard? No! Scarcity demand and provenance. Easy sell.,330,1
201,2022-09-25 20:23:19+00:00,https://twitter.com/TomerStrolight, There is so much love in the community that no force on earth can now stop it. Love conquers all.,330,1
202,2022-08-14 19:00:51+00:00,https://twitter.com/IncomeSharks, - On a mission to fill some huge CME gaps. have been doing it $BTC has just been lagging.,326,1
203,2022-09-20 18:45:00+00:00,https://twitter.com/relai_app, Bitcoin is not dumping. It's just moving to strong hands.,326,1
204,2022-09-12 21:13:34+00:00,https://twitter.com/krismeloche, Vassy Kapelos asks CPC MP Michael Barrett about Pierre Poilievre's statements about firing the governor of BoC or any other irresponsible message attacking Canada's institutions including hedging your life savings in bitcoin no answer Vassy asks him 3 times Zilch. Trudeau bad.,323,-1
205,2022-09-27 18:37:48+00:00,https://twitter.com/iLoveJaneAdams, If you havent started saving it will be the greatest regret of your,322,1
206,2022-09-08 21:33:38+00:00,https://twitter.com/CarlBMenger, If you look at history money was always scarce: Sea Shells (Cowry) Rocks (Ray) Gold Cigarettes (Prison). Every time they lost their scarcity or their superiority they also lost their quality as money. isnt the crazy experiment here fiat mon,320,1
207,2022-10-01 14:44:02+00:00,https://twitter.com/Zedzies, Better TechA Legendary Google Billionaire Is Backing A Radical Bitcoin And Ethereum Rival Chainlink $LINK,315,1
208,2022-08-23 19:49:44+00:00,https://twitter.com/jyn_urso, The bitcoin as methane reducing tech is a great story but here's why you won't get climate activists celebrating... 1/,315,1
209,2022-09-30 19:53:26+00:00,https://twitter.com/real_vijay, We may not be at a bottom for this bear market but I feel confident that has begun coiling.,313,1
210,2022-08-22 19:43:12+00:00,https://twitter.com/RektProof, Should be able to get a bounce at these EQ. Lows before going lower.,313,1
211,2022-09-05 16:51:50+00:00,https://twitter.com/Hodl_Trobaugh, Ive stopped trying to orange pill normies about They can figure it out on their own or HFSP I don,311,1
212,2022-08-26 20:49:07+00:00,https://twitter.com/girlgone_crypto, Another crazy week! From the Bitcoin ATM hack to the 400 ETH Pudgy Penguin Mastercard working with Binance and the Vitalik and XRP twitter spat Stay caught up on this week's edition of: The Crypto Minute,309,-1
213,2022-09-30 18:17:26+00:00,https://twitter.com/Bitboy_Crypto, Bitcoin Maxis love $BTC but do they have a Bitcoin logo in their closet?,303,1
214,2022-08-19 17:00:51+00:00,https://twitter.com/cryptojack, 2023 will be huge for,300,1
215,2022-08-09 21:50:33+00:00,https://twitter.com/strack_ben, . partnership with could be a catalyst for bitcoins price to rise by up to $500 000 according to Ark Invest. Details in latest for,298,1
216,2022-08-15 17:08:38+00:00,https://twitter.com/relai_app, I love bitcoin.,297,1
217,2022-08-14 19:51:59+00:00,https://twitter.com/ericcantmeme, The Yin and Yang of Perfectly balanced.,296,1
218,2022-09-24 16:03:29+00:00,https://twitter.com/GHOSTawyeeBOB, Just so everyone knows. didnt own bitcoin. He was buying GBTC and leveraging it. He got liquidated.,296,-1
219,2022-09-04 15:00:01+00:00,https://twitter.com/romoolo, The most amazing thing about is that everyone hates everyone else and it still works flawlessly. And that my friends is the entire point,294,1
220,2022-08-21 17:21:48+00:00,https://twitter.com/tradesofalpha, You don't have to FOMO buy every crypto out there. Having a bag of 4-6 cryptos can easily cover you and provide diverse gains $QNT $XRP $FIL $ALGO $HBAR $MATIC,293,1
221,2022-09-28 17:26:00+00:00,https://twitter.com/rovercrc, IMPORTANT RESISTANCE TO BREAK!,293,1
222,2022-10-01 19:51:04+00:00,https://twitter.com/MariusCrypt0, Bitcoin has already outperformed stock markets in the past weeks and also since the June dump. If stock markets dump again but Bitcoin stays stable or even goes up things could get real crazy once funds see that Bitcoin keeps outperforming stocks.,292,1
223,2022-08-25 16:56:11+00:00,https://twitter.com/SanDiegoPleb, Liquidated my daughter's 529 College Fund this week. ALL of it is going to her Bitcoin wallet. She'll be in college in 8yrs so it'll remain cold storage for that time. The US is bankrupt and every institution is corrupt ALL because of fake fiat money.,292,-1
224,2022-09-02 16:21:54+00:00,https://twitter.com/Itsdehamza, The Great Reset Case Study: 11 years of bull market completed with a 5 wave sequence into primary wave 1. If this is the case then will go through a multi year bear market that non of us has ever witnessed. Probably no bull run till 2025.,291,-1
225,2022-09-19 22:35:18+00:00,https://twitter.com/VoltInuOfficial, is scarce by nature! is becoming more scarce by the day! Probably nothing,289,-1
226,2022-08-05 23:33:59+00:00,https://twitter.com/natbrunell, QE infinity is a reality of life...no one's admitting it. Why don't we get onto the truth serum. on my latest episode dropping truth bombs on why the math on our debt spiral doesn't work and the best insurance policy is LISTEN:,283,1
227,2022-09-23 22:08:35+00:00,https://twitter.com/IncomeSharks, Peter you did it again! You sniped the perfect bottom.,283,1
228,2022-09-07 20:51:14+00:00,https://twitter.com/CryptoBusy, Like for another HUGE giveaway this September,282,1
229,2022-09-06 18:16:43+00:00,https://twitter.com/TheDustyBC, dumping is a good thing in my opinion,279,1
230,2022-08-22 23:09:02+00:00,https://twitter.com/girlgone_crypto, People love to say that is risky... all while inflation keeps eating away their purchasing power.,279,-1
231,2022-10-01 20:49:00+00:00,https://twitter.com/BitcoinIslandPH, Hyperbitcoinization in the Philippines is possible and we are gonna prove it. The remittance market here is simply something you can't ignore and is a perfect fit for it. is a tool for good.,277,1
232,2022-08-13 20:02:41+00:00,https://twitter.com/Anna__Perri, Just enjoying this amazing sunset,275,1
233,2022-09-15 17:10:58+00:00,https://twitter.com/CryptozQuamfy, Even when Bitcoin is crashing $QNT stays at 100$. It's incredible,275,1
234,2022-09-28 17:20:01+00:00,https://twitter.com/TamIWas, Neither are entirely mediocre bitcoin dudes and yet here we are.,274,1
235,2022-08-15 18:40:53+00:00,https://twitter.com/Nedsfeed, Great thanks Adam. With 'bitcoins' becomin more used then normal coins has the league considered havin a bitcoin toss to start the games,273,1
236,2022-08-09 21:42:31+00:00,https://twitter.com/bitcoin_apex_rv, I am auctioning my latest pencil artwork for sats: BITCOIN - DEFIATED The auction will last 5 days. Happy bidding!,271,1
237,2022-08-11 18:03:18+00:00,https://twitter.com/DocumentingBTC, is helping address one of the most important environmental problems facing us today methane. Landfill gas &gt; &gt; mining!,271,1
238,2022-08-22 17:00:54+00:00,https://twitter.com/cryptojack, Billions of people still dont own,270,-1
239,2022-09-02 17:54:06+00:00,https://twitter.com/MatthewHyland_, False breakout reversal for Stuck in the range,269,-1
240,2022-08-26 17:55:02+00:00,https://twitter.com/MatthewHyland_, below $20 000 is just a huge opportunity,268,1
241,2022-09-20 21:00:24+00:00,https://twitter.com/nergizy32132110, BREAKING NEWS : I just got CONFIRMATION from that they HAVE issued a warning on certain IP's AGAINST $LUNA 2.0. is NOT $LUNC. It has NEVER been more important to make that distinction. RETWEET TO SPREAD THE MESSAGE!,266,-1
242,2022-09-13 22:54:54+00:00,https://twitter.com/_freeandclear, I absolutely love dollar cost averaging The peace of mind that comes from acquiring the hardest monetary asset in history consistently in the background every paycheck. Beautiful.,265,1
243,2022-09-14 17:07:08+00:00,https://twitter.com/francis_oleh, 24 000 followers but no one is yet to send some Bitcoin to the link in my bio. And you say you love me?,264,-1
244,2022-08-16 17:26:10+00:00,https://twitter.com/DeepImpactMedi1, How would you react knowing that would eat away at your savings? are becoming incredibly popular because they offer great without being affected by inflation.,263,1
245,2022-08-22 21:05:57+00:00,https://twitter.com/BitcoinMagazine, Bitcoin doesn't have borders and neither do we. Join us in Amsterdam for 3 days of the most brilliant minds in from across Europe and beyond!,262,1
246,2022-09-19 16:31:52+00:00,https://twitter.com/BigSeanHarris, I will go broke and stay broke forever if I ever screw up for me. I will not shill a shitcoin to get rich or to get more bitcoin. Stack sats no leverage even keel. Im not a genius when bitcoin pumps and Im not a Luddite when bi,262,1
247,2022-09-22 18:39:46+00:00,https://twitter.com/litecoin, 'BitPay Confirms Bitcoin As The Most Used Crypto Amid Bear Market' - 'Litecoin ($LTC) rose from 14% in March to 22% in July on BitPay.',261,1
248,2022-09-18 16:47:36+00:00,https://twitter.com/BitcoinIslandPH, Look at this amazing view from Ralph's place hotel And guess what? accepted her,260,1
249,2022-09-09 23:58:25+00:00,https://twitter.com/Deep43075392, Ads coin is the world's number one This is a trailer the picture is yet to come In September everyone will see the whole world will see the flight of Ads coin everyone get ready to welcome Ads jai Ads i love ads,260,1
250,2022-09-12 19:37:10+00:00,https://twitter.com/alexstanczyk, Excited to announce that will be joining the Caf Bitcoin Crew tomorrow morning for a special announcement! Dont miss!,258,1
251,2022-09-02 23:41:06+00:00,https://twitter.com/cjasonmaier, Once I scrambled to find WiFi coverage as quickly as I could so I can buy that had just dropped to $53K and I was very proud at the time.,258,1
252,2022-09-12 20:20:18+00:00,https://twitter.com/zerohedge, The Greatest Trick Ever Played And How Bitcoin Shatters The Illusion,257,1
253,2022-09-16 18:28:53+00:00,https://twitter.com/BitcoinIslandPH, Wow what a great day! We started of the day with 40 followers now we have reached 500! Togethere we gonna make this island orange ! if you want to support us!,256,1
254,2022-09-13 20:59:29+00:00,https://twitter.com/alexacrypto_, I own,255,1
255,2022-08-22 17:38:16+00:00,https://twitter.com/AurelienOhayon, HUGE BULL RUN SOON. BULLISH BUMP-AND-RUN REVERSAL BOTTOM.,255,1
256,2022-09-19 20:39:07+00:00,https://twitter.com/Nebraskangooner, Insane 1D candle This chop in wild,254,-1
257,2022-08-21 15:56:13+00:00,https://twitter.com/noufsmith, I like the idea of being boring.,253,-1
258,2022-09-19 18:53:52+00:00,https://twitter.com/PiNewsUpdates, Update: Another merchant spotted accepting Pi payment! Pi Network is a blessing to everyone. A time is coming we will able to afford whatever we want with Pi coin. We are closer than expected $ADA Davido,250,1
259,2022-09-21 18:02:48+00:00,https://twitter.com/Roman_Trading, A 75 BPS hike is horrible for markets and economy. Im shocked you all thought we would pump with interest rates climbing rapidly. I explained this yesterday. Its bearish as all can be.,250,-1
260,2022-08-04 18:28:12+00:00,https://twitter.com/lucianbeatz, By the time we will be able to exchange for It will be 10 bitcoin for 1 Pi. Save this tweet!!,249,1
261,2022-09-13 19:16:29+00:00,https://twitter.com/matthewstoller, Bitcoin continues to function as an *excellent* hedge against inflation.,249,1
262,2022-09-03 20:00:06+00:00,https://twitter.com/TheMoonCarl, I love spreading the word about,249,1
263,2022-08-18 23:45:05+00:00,https://twitter.com/ajcartel_17, I respect the people who can hold during a bear market your a strong MF Crypto,249,1
264,2022-08-02 20:42:46+00:00,https://twitter.com/IIICapital, Bitcoin at $23 000 is theft. This is the greatest monetary technology humans have ever discovered. 2040 Price Target: $29M,246,1
265,2022-08-25 23:51:30+00:00,https://twitter.com/zhufenxi2, If we study in detail about the Great Project called Pi and use Pi in every Country and every field We will understand that Pi coin is more valuable than Bitcoin. Keep Mining Save Pi,246,1
266,2022-08-11 21:55:01+00:00,https://twitter.com/HowtoPulse, I love the podcast!! But Id love it even more if he talked about and with,246,1
267,2022-09-17 16:00:49+00:00,https://twitter.com/WifeyAlpha, sorry to tell you but all crypto are shitcoins you might as well trade the beta,245,-1
268,2022-08-01 17:00:53+00:00,https://twitter.com/cryptojack, Happy Sunday &amp; FAM,245,1
269,2022-09-05 23:41:48+00:00,https://twitter.com/julianhosp, Been posting lots on Quick reminder: is the coin that can withstand a government-led attack the most likely. has by far the largest blockchain ecosystem is the best blockchain for Decentralized Finance. You should own all 3!,240,1
270,2022-08-20 19:48:32+00:00,https://twitter.com/BitcoinUndisc, People who don't save their money in are weird.,238,1
271,2022-08-25 22:06:01+00:00,https://twitter.com/notbunjil, For me $DUST is not just bullish it's beautiful. No VC's no team allocation no influencer pre-sale. With perfect decentralized distribution through $DUST is in many ways closer to the ideals of and crypto than and ever were.,236,1
272,2022-10-01 17:00:04+00:00,https://twitter.com/BoldBitcoin, You can hate but its still going to benefit you. - JeffBooth,236,1
273,2022-08-08 18:45:00+00:00,https://twitter.com/relai_app, There are people who own $20K watches but refuse to buy some NGMI.,233,-1
274,2022-09-01 20:25:18+00:00,https://twitter.com/Titanforever2, Congratulations to Team Bitcoin - Chichi Daniella Hermes and Allysyn for winning 2.2M for the Quidax task,232,1
275,2022-08-29 19:52:44+00:00,https://twitter.com/SimonDixonTwitt, seems like a much better strategy for the mining than $CEL equity token. Still need the correct leadership &amp; experience. I have a very experienced team in mind that are applying to go public with their mining operation now that would be up to the job,231,1
276,2022-08-25 19:21:54+00:00,https://twitter.com/CarlBMenger, is a social-network with the most amazing community,231,1
277,2022-09-01 20:33:17+00:00,https://twitter.com/AltcoinDailyio, changes money like good cocaine changes business relationships. - MS (probably),230,1
278,2022-09-14 23:35:41+00:00,https://twitter.com/cardano_whale, And yeah to the one reply guy who got upset I love Bitcoin too. But to me the idea of someone being able to mine coins on their home PC without having to compete with industrial scale mining blocs is really cool,229,1
279,2022-08-03 19:58:28+00:00,https://twitter.com/MichaelEHayden, Quick points abt Alex Jones and his money based from my reporting with Infowars may be increasingly reliant on wealthy individuals. He put out a call for help on his show and an anon came through with $8m in Bitcoin:,229,1
280,2022-08-28 18:04:02+00:00,https://twitter.com/hodlonaut, Bitcoin works for me. Im sure others will find it helpful too! PS: wanna help me fight against an enemy of bitcoin?,228,1
281,2022-08-23 18:17:02+00:00,https://twitter.com/StockmoneyL, The bottom of this triple bottom formation is the level with the HIGHEST trading volume profile since ATH in Nov 2021 Strong support indicator,228,1
282,2022-09-15 18:39:11+00:00,https://twitter.com/DSBatten, Now that ethereum has ended any ability it had to help fight climate change by using vented methane its time for to change stop taking money from CEOs of altcoins to spread environmental disinformation and stop scoring own goals for the climate.,227,1
283,2022-09-20 19:46:59+00:00,https://twitter.com/Dennis_Porter_, Its mind bending the speed of innovation happening in the energy industry and the most incredible component is that environmentalists and pro-energy experts are joining hands. All because of,227,1
284,2022-09-09 19:15:12+00:00,https://twitter.com/BTCGandalf, This is why its called Magic Internet Money.,226,1
285,2022-08-25 22:33:39+00:00,https://twitter.com/ShibArmy_4Life, You know it's HOT wen even writes articles about our precious $SHIB!,223,1
286,2022-08-05 18:51:57+00:00,https://twitter.com/stacyherbert, We've trained 7 bitcoin programmers in the country &amp; have more scheduled By the end of 2022 El Salvador will have more than 2 dozen bitcoin programmers trained by the very best in the business These programmers are the foundation upon which great things will be built,223,1
287,2022-08-28 19:00:15+00:00,https://twitter.com/cryptojack, Good night FAM Tomorrow will be a great day for,222,1
288,2022-09-26 18:50:55+00:00,https://twitter.com/Roman_Trading, Its amazing how well $BTC is holding up against the market drop &amp; $DXY parabolic advance. Still holding support so Ill continue looking for longs but expecting a crash.,219,1
289,2022-08-31 19:15:02+00:00,https://twitter.com/CryptoVinco, Michael Saylor is an embarrassment to the community. I'm seeing so many Bitcoiners turn on him. He's at a greater loss with $BTC than anyone on earth resigned in shame and now sued for fraud... Bitcoiners are quickly trying to distance from him and for good reason.,219,-1
290,2022-08-24 22:57:04+00:00,https://twitter.com/BitcoinMagazine, Bitcoin doesn't have borders and neither do we. Join us in Amsterdam for 3 days of the most brilliant minds in from across Europe and beyond!,219,1
291,2022-09-11 18:43:30+00:00,https://twitter.com/parsleyprods, Really inspiring to meet Chimbera and his team at Hope House in El Zonte and to discover how is helping to transform this region step by step.,216,1
292,2022-09-24 18:26:15+00:00,https://twitter.com/bitrefill, Heres a glimpse of El Salvadors first anniversary of the Bitcoin Law which took place in beautiful El Zonte aka Bitcoin Beach. Enjoy the tropical vibes!,216,1
293,2022-08-27 16:37:31+00:00,https://twitter.com/MoonLamboio, Are we all scared again since Bitcoin dropped below $20 000? Emotions are stupid so I just don't have them,216,-1
294,2022-08-10 17:43:38+00:00,https://twitter.com/AmwalNetwork, First time in Arabic: How to build your own lightning network node Share it with your Arabic-speaking friends Link:,213,1
295,2022-09-21 19:00:41+00:00,https://twitter.com/cryptojack, HODLing is painful. If you survive the journey you will truly know what me,213,-1
296,2022-09-30 19:28:10+00:00,https://twitter.com/NeilJacobs, Some of you play way too nice with people who sh*t on bitcoiners and the bitcoin ecosystem.,210,1
297,2022-09-02 16:40:26+00:00,https://twitter.com/bitcoin_racing, Casually walking along Brighton pier and then BOOM,209,-1
298,2022-08-12 20:27:05+00:00,https://twitter.com/DocumentingBTC, The greatest challenge to build electrical infrastructure is funding. The energy is there but no one will pay to build it. mining fixes that. Nigerias miners are overcoming challenges to find economic and energy freedom. h,208,1
299,2022-08-01 22:21:33+00:00,https://twitter.com/EthJasper, made an amazing article about the first e-governance Layer-2 solution. The article explains the project and the benefits of this kind of technology.,207,1
300,2022-08-26 17:11:03+00:00,https://twitter.com/hirosystems, Introducing Stacks 2.1 an upgrade that will strengthen the connection between and The network is improving and we're excited to share what you can expect when launched! Speed. Scalability. Strength. The time is now learn more here:,206,1
301,2022-08-23 17:34:01+00:00,https://twitter.com/TylerSCrypto, IS GETTING READY FOR SOMETHING HUGE!!!!,205,1
302,2022-08-18 19:53:46+00:00,https://twitter.com/MarvinToken, When the Magic happens Bitcoin USDT Ripple,203,1
303,2022-08-19 20:44:24+00:00,https://twitter.com/hathzed, Im caught in an existential crisis between loving everything about but needing more privacy than it can provide. I want to talk about this. I need to talk about this. Is the a,203,1
304,2022-10-01 22:08:29+00:00,https://twitter.com/PiNewsUpdates, A lovely Pi gathering took Place today at Indian. adoption positioning strategically all over the world. Great love from Indian community ... In Pi-ecosystem success is inevitable,203,1
305,2022-08-22 18:51:27+00:00,https://twitter.com/QuantMario, I'm happy to share that I have quit my fiat job to work full time for I am joining as a Data Scientist and helping them to create the most valuable market insights for everyone!,203,1
306,2022-08-17 22:28:10+00:00,https://twitter.com/coryklippsten," PROOF OF STAKE FALACY From Libbitcoin ""Confirmation security requires a person of authority to order transactions. Bitcoin periodically assigns this authority to the miner who produces the greatest proof of work. All forms of work necessarily reduce to energy consumption.",203,1
307,2022-09-08 22:19:58+00:00,https://twitter.com/moneydelics, Here are the hours and the price for the rides at The thing that made me happy the most is seeing the recycling bins at every corner. Great move to raise awareness,202,1
308,2022-08-16 19:20:45+00:00,https://twitter.com/tweetsofyuri, Why would you look for yield on your bitcoin stash? Just go find a satisfying job.,201,-1
309,2022-08-18 17:33:00+00:00,https://twitter.com/arifpasali, Just made a visit to yesterday at s office with &amp; the gift she gave us was very precious and brought us luck for the .,200,1
310,2022-09-01 17:42:33+00:00,https://twitter.com/CryptoVinco, The US dollar has surged to its highest level in over 2 decades While Bitcoin has plunged into a brutal bear market and lost over -75% of its value in a few months. All for being an inflat,200,-1
311,2022-09-29 19:41:01+00:00,https://twitter.com/ECOWARRIORSS, Then pull the plug on Bitcoin now Bitcoin Could Be as Bad for the Planet as Beef\,200,-1
312,2022-08-10 17:59:08+00:00,https://twitter.com/koinefendisi, &amp; Uzun Sredir Sessiz Son 1 Aylk Ykselie Sessiz Kaldlar de Yeni Bir Dalga Bekliyorum,199,1
313,2022-08-21 17:57:01+00:00,https://twitter.com/FinneJay, So in BSV land is the smallest increment of a fake bitcoin called a craig?,199,-1
314,2022-09-05 18:38:22+00:00,https://twitter.com/maxkeiser, Max Keiser in El Salvador: Bitcoin As Perfect Money Creates Confidence in Leaders like President Bukele,199,1
315,2022-09-30 16:38:58+00:00,https://twitter.com/Picoin__Pi, Join Did you miss out on Bitcoin &amp; Ethereum mining? Pi Network is a great opportunity for you. Mine Pi coin with your smart Phone by clicking on the App every 24hrs. Join link,189,1
316,2022-08-27 17:24:10+00:00,https://twitter.com/TKralow, You have to be patient to HODL this type of patience can make you very wealthy.,189,1
317,2022-08-29 22:00:21+00:00,https://twitter.com/valeriehub_, Its a good time to accumulate more,189,1
318,2022-08-24 17:41:30+00:00,https://twitter.com/AnitaPosch, Enjoyed talking with about bringing Bitcoin to billions of people with Listen,188,1
319,2022-09-30 19:17:41+00:00,https://twitter.com/CHAIRFORCE_BTC, People are afraid to buy the dip at $19 000 but still think theyd have bought bitcoin at $0.04 in 197,187,-1
320,2022-09-26 21:41:39+00:00,https://twitter.com/invest_answers, Do we as investors have a Blindspot? What are the parallels with What will it take for to be truly successful? Live at 3pm PT 10pm UTC,187,1
321,2022-09-14 16:50:12+00:00,https://twitter.com/BitcoinMagazine, Bitcoin doesn't have borders neither do we. Join us in Amsterdam for 3 days of the most brilliant minds in from across Europe and beyond!,186,1
322,2022-09-07 22:48:55+00:00,https://twitter.com/maxkeiser, BREAKING: To celebrate President is installing huge 200 foot posters of at the airport welcoming visitors to Bitcoin Country,186,1
323,2022-08-27 17:00:03+00:00,https://twitter.com/econoalchemist, is on sale this weekend. But beware the webs you weave frens. Check out some easy alternatives like &amp; Or if you want to mine bitcoin at home check out this guide:,186,1
324,2022-08-09 19:31:38+00:00,https://twitter.com/Btcfreedomshow, exchange Nuri files for insolvency in The crypto exchange GmbH has filed for with a court the company said in a statement on Tuesday the latest in a string of failures to hit the sector.,184,1
325,2022-08-30 19:27:54+00:00,https://twitter.com/trivistumgives, $25 CRYPTO GIVEAWAY To enter: Follow me &amp; Retweet Reply with your thumb UP (required) Good Luck! Ends in 3 days!,184,-1
326,2022-09-23 22:59:49+00:00,https://twitter.com/IncomeSharks, One of the few accounts I follow still grinding and trading the chop with incredible accuracy. Too many hindsight traders and larpers not even trading and posting memes. Beautiful setup with reasonable targets.,183,1
327,2022-08-19 21:58:27+00:00,https://twitter.com/Ashcryptoreal, Perfect short,182,1
328,2022-08-13 19:38:38+00:00,https://twitter.com/TheBro_Kevin, Happy to be the first goal scorer for full season!! Thank you very much for the shirt hoping for more goals,181,1
329,2022-09-11 21:08:27+00:00,https://twitter.com/LoveIsBitcoin21, Imagine falling in love and it works out for the rest of your life. That's,181,1
330,2022-08-07 23:34:37+00:00,https://twitter.com/hexinfo, We are literally going to take the Bitcoin brand! How cool is that! They will all work for us!,181,1
331,2022-10-01 17:20:19+00:00,https://twitter.com/Btcexpertindia, I love that it can't be stopped USA Senator Cynthia Lu,180,1
332,2022-08-06 16:37:56+00:00,https://twitter.com/S35_____, $ETH 1 Follow [ ] 2Like RT 3 Drop your wallet 48,180,1
333,2022-08-18 17:30:04+00:00,https://twitter.com/AlveyChain, We are tracked by Let's show some love,180,1
334,2022-08-01 21:09:55+00:00,https://twitter.com/APompliano, Washington University is one of the best endowment investors in the country. I sat down with WashU's to talk about endowment investing asset allocation portfolio construction manager selection alternative assets and bitcoin. Enjoy :),180,1
335,2022-09-19 23:04:57+00:00,https://twitter.com/kriptoberra, :),179,1
336,2022-08-18 22:29:59+00:00,https://twitter.com/hexinfo, Whats the best time to release Date and time? Any significant,178,1
337,2022-08-08 17:13:52+00:00,https://twitter.com/GEMs500X, $350 NFT Giveaway Duration: 60 Min. Follow me Like this Post RT this post We will announce the winner in 60 minutes Good luck everybody,178,1
338,2022-09-27 17:40:03+00:00,https://twitter.com/_JokerNFT_, $ETH $ Follow [ ] RT wallet 29.09 TS 16.00 END,178,1
339,2022-09-08 23:29:50+00:00,https://twitter.com/NeilJacobs, Sometimes I wish we could skip ahead 10 years but I know living through this process will make it all so much more rewarding in the end.,177,1
340,2022-09-20 19:31:20+00:00,https://twitter.com/_JokerNFT_, $ETH Follow [ ] RT wallet 22.09 TS 20.00 END,177,1
341,2022-08-22 18:19:48+00:00,https://twitter.com/RealPabloHemaan, Good call Pablo what if goes to retest the Bottom of that rising channel at high 19K?,175,1
342,2022-08-28 20:22:15+00:00,https://twitter.com/maxkeiser, Max Keiser in El Salvador: Bitcoin As Perfect Money Creates Confidence in Leaders like President Bukele,173,1
343,2022-09-01 18:21:43+00:00,https://twitter.com/natbrunell, THIS is why we need a neutral reserve currency via Don't miss my talk with the inspiring of We talk: Obi's Nigerian roots Building &amp; selling UK's longest running BTC exchange Why Bitcoin not Fedi &amp; custody,173,1
344,2022-09-24 15:26:02+00:00,https://twitter.com/epodrulz, I fell in love with learning after I discovered bitcoin.,173,1
345,2022-09-17 20:45:01+00:00,https://twitter.com/BitcoinEkasi, Absolutely incredible watching communities start-up all over the place!!! It's a privilege to be a part of it all. If there's ever anything we can do to help please let us know. Thank you for inspiring a movement,172,1
